tool,Organ_Level,Organ_ID,Annotation_Label,Annotation_Label_ID,CL_Label,CL_ID,CL_Match
vccf,lung-codex-urmc_L3,UBERON:0002048,VCCF:0000260,endothelial cell,endothelial cell,CL:0000115,skos:exactMatch
vccf,lung-codex-urmc_L3,UBERON:0002048,VCCF:0000261,macrophage:interstitial,lung interstitial macrophage,CL:4033043,skos:narrowMatch
vccf,lung-codex-urmc_L3,UBERON:0002048,VCCF:0000262,macrophage,macrophage,CL:0000235,skos:exactMatch
vccf,lung-codex-urmc_L3,UBERON:0002048,VCCF:0000263,macrophage,alveolar macrophage,CL:0000583,skos:exactMatch
vccf,lung-codex-urmc_L3,UBERON:0002048,VCCF:0000264,mast cell,mast cell,CL:0000097,skos:exactMatch
vccf,lung-codex-urmc_L3,UBERON:0002048,VCCF:0000265,megakaryocyte,megakaryocyte,CL:0000556,skos:exactMatch
vccf,lung-codex-urmc_L3,UBERON:0002048,VCCF:0000266,neutrophil,neutrophil,CL:0000775,skos:exactMatch
vccf,lung-codex-urmc_L3,UBERON:0002048,VCCF:0000267,pneumocyte:type 1,pulmonary alveolar type 1 cell,CL:0002062,skos:exactMatch
vccf,lung-codex-urmc_L3,UBERON:0002048,VCCF:0000268,pneumocyte:type 2,pulmonary alveolar type 2 cell,CL:0002063,skos:exactMatch
vccf,lung-codex-urmc_L3,UBERON:0002048,VCCF:0000269,muscle cell:smooth,smooth muscle cell,CL:0000192,skos:exactMatch
vccf,lung-codex-urmc_L3,UBERON:0002048,VCCF:0000270,Basal Epithelial Cell,basal epithelial cell of tracheobronchial tree,CL:0002329,skos:exactMatch
vccf,lung-codex-urmc_L3,UBERON:0002048,VCCF:0000271,CD68+ Macrophage,lung macrophage:CD68-positive,CL:1001603,skos:narrowMatch
vccf,lung-codex-urmc_L3,UBERON:0002048,VCCF:0000272,Lymphatic Endothelial (and some immune cells),cell: mix endothelial cell of lymphatic vessel/immune,CL:0000000,skos:narrowMatch
vccf,lung-codex-urmc_L3,UBERON:0002048,VCCF:0000273,MPO+,cell:MPO-positive,CL:0000000,skos:narrowMatch
vccf,lung-codex-urmc_L3,UBERON:0002048,VCCF:0000274,Smooth Muscle Cell,smooth muscle cell,CL:0000192,skos:exactMatch
vccf,lymphnode-codex-yale_L1,UBERON:0000029,VCCF:0000275,immune cell,leukocyte,CL:0000738,skos:exactMatch
vccf,lymphnode-codex-yale_L1,UBERON:0000029,VCCF:0000276,mesenchymal cell,mesenchymal cell,CL:0008019,skos:exactMatch
vccf,lymphnode-codex-yale_L2,UBERON:0000029,VCCF:0000277,macrophage,macrophage,CL:0000235,skos:exactMatch
vccf,lymphnode-codex-yale_L2,UBERON:0000029,VCCF:0000278,b cell,B cell,CL:0000236,skos:exactMatch
vccf,lymphnode-codex-yale_L2,UBERON:0000029,VCCF:0000279,dendritic cell,dendritic cell,CL:0000451,skos:exactMatch
vccf,lymphnode-codex-yale_L2,UBERON:0000029,VCCF:0000280,lymphoid cell,lymphocyte,CL:0000542,skos:exactMatch
vccf,lymphnode-codex-yale_L2,UBERON:0000029,VCCF:0000281,mast cell,mast cell,CL:0000097,skos:exactMatch
vccf,lymphnode-codex-yale_L2,UBERON:0000029,VCCF:0000282,monocyte,monocyte,CL:0000576,skos:exactMatch
vccf,lymphnode-codex-yale_L2,UBERON:0000029,VCCF:0000283,natural killer cell,natural killer cell,CL:0000623,skos:exactMatch
vccf,lymphnode-codex-yale_L2,UBERON:0000029,VCCF:0000284,t cell,T cell,CL:0000084,skos:exactMatch
vccf,lymphnode-codex-yale_L2,UBERON:0000029,VCCF:0000285,muscle cell,muscle cell,CL:0000187,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000286,macrophage,macrophage,CL:0000235,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000287,b cell:activated,B cell:activated,CL:0000236,skos:narrowMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000288,b cell:proliferating,cycling B cell,CL:4033068,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000289,b cell:germinal center,germinal center B cell,CL:0000844,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000290,b cell:germinal center pre-plasmablast,germinal center B cell:pre-plasmablast,CL:0000844,skos:narrowMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000291,b cell:interferon,B cell:interferon-stimulated,CL:0000236,skos:narrowMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000292,b cell:naive,naive B cell,CL:0000788,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000293,b cell:plasma,plasma cell,CL:0000786,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000294,b cell:pre-germinal center,B cell:pre-germinal center,CL:0000236,skos:narrowMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000295,dendritic cell:migratory,migratory dendtritic cell,CL:4047054,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000296,dendritic cell:conventional 1,CD141-positive myeloid dendritic cell,CL:0002394,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000297,dendritic cell:conventional 2,CD1c-positive myeloid dendritic cell,CL:0002399,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000298,dendritic cell:follicular,follicular dendritic cell,CL:0000442,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000299,macrophage:inflammatory,inflammatory macrophage,CL:0000863,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000300,lymphoid cell:innate,innate lymphoid cell,CL:0001065,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000301,mast cell,mast cell,CL:0000097,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000302,b cell:memory,memory B cell,CL:0000787,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000303,monocyte,monocyte,CL:0000576,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000304,natural killer cell,natural killer cell,CL:0000623,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000305,t cell:mature natural killer,mature NK T cell,CL:0000814,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000306,dendritic cell:plasmacytoid,plasmacytoid dendritic cell,CL:0000784,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000307,t cell:regulatory,regulatory T cell,CL:0000815,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000308,t cell:cd4+ alpha-beta effector,"effector CD4-positive, alpha-beta T cell",CL:0001044,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000309,t cell:cd4+ alpha-beta naive thymus-derived,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000310,t cell:follicular helper,T follicular helper cell,CL:0002038,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000311,t cell:cd8+ cd161+,"CD8-positive, alpha-beta T cell:CD161-positive",CL:0000625,skos:narrowMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000312,t cell:cd8+,"CD8-positive, alpha-beta T cell",CL:0000625,skos:exactMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000313,t cell:tim3+,T cell:tim3-positive,CL:0000084,skos:narrowMatch
vccf,lymphnode-codex-yale_L3,UBERON:0000029,VCCF:0000314,muscle cell:smooth,smooth muscle cell,CL:0000192,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L1,UBERON:0002450,VCCF:0000315,immune cell,leukocyte,CL:0000738,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L1,UBERON:0002450,VCCF:0000316,unknown cell,cell:unknown,CL:0000000,skos:narrowMatch
vccf,maternalfetalinterface-mibitof-stanford_L1,UBERON:0002450,VCCF:0000317,epithelial cell,epithelial cell,CL:0000066,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L1,UBERON:0002450,VCCF:0000318,mesenchymal cell,mesenchymal cell,CL:0008019,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L2,UBERON:0002450,VCCF:0000319,t cell,T cell,CL:0000084,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L2,UBERON:0002450,VCCF:0000320,unknown cell,cell:unknown,CL:0000000,skos:narrowMatch
vccf,maternalfetalinterface-mibitof-stanford_L2,UBERON:0002450,VCCF:0000321,dendritic cell,dendritic cell,CL:0000451,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L2,UBERON:0002450,VCCF:0000322,trophoblast,trophoblast cell,CL:0000351,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L2,UBERON:0002450,VCCF:0000323,fibroblast,fibroblast,CL:0000057,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L2,UBERON:0002450,VCCF:0000324,gland epithelium cell,glandular secretory epithelial cell,CL:0000150,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L2,UBERON:0002450,VCCF:0000325,macrophage,macrophage,CL:0000235,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L2,UBERON:0002450,VCCF:0000326,mast cell,mast cell,CL:0000097,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L2,UBERON:0002450,VCCF:0000327,muscle cell,muscle cell,CL:0000187,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L2,UBERON:0002450,VCCF:0000328,natural killer cell,natural killer cell,CL:0000623,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000329,t cell:cd4+ alpha-beta,"CD4-positive, alpha-beta T cell",CL:0000624,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000330,t cell:cd8+ alpha-beta,"CD8-positive, alpha-beta T cell",CL:0000625,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000331,unknown cell,cell:unknown,CL:0000000,skos:narrowMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000332,dendritic cell,dendritic cell,CL:0000451,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000333,trophoblast:hla-g+ cd56+ extravillous,extravillous trophoblast:hla-g-positive cd56-positive,CL:0008036,skos:narrowMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000334,trophoblast:hla-g+ ck7- extravillous,extravillous trophoblast:hla-g-positive ck7-negative,CL:0008036,skos:narrowMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000335,trophoblast:hla-g+ ck7+ extravillous,extravillous trophoblast:hla-g-positive ck7-positive,CL:0008036,skos:narrowMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000336,"trophoblast:hla-g minus, cd57- ck7 low extravillous",extravillous trophoblast:hla-g-negative cd57-negative ck7-low,CL:0008036,skos:narrowMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000337,fibroblast,fibroblast,CL:0000057,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000338,glandular cell of placenta,glandular secretory epithelial cell:placenta,CL:0000150,skos:narrowMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000339,hofbauer cell,Hofbauer cell,CL:3000001,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000340,macrophage:1a,macrophage:1a,CL:0000235,skos:narrowMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000341,macrophage:1b,macrophage:1b,CL:0000235,skos:narrowMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000342,macrophage:2a,macrophage:2a,CL:0000235,skos:narrowMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000343,macrophage:2b,macrophage:2b,CL:0000235,skos:narrowMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000344,macrophage:2c,macrophage:2c,CL:0000235,skos:narrowMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000345,mast cell,mast cell,CL:0000097,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000346,t cell:mature natural killer,mature NK T cell,CL:0000814,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000347,muscle cell,muscle cell,CL:0000187,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000348,myofibroblast,myofibroblast cell,CL:0000186,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000349,natural killer cell,natural killer cell,CL:0000623,skos:exactMatch
vccf,maternalfetalinterface-mibitof-stanford_L3,UBERON:0002450,VCCF:0000350,t cell:regulatory,regulatory T cell,CL:0000815,skos:exactMatch
vccf,oralcavity-codex-czi_L1,UBERON:0000167,VCCF:0000351,epithelial cell,epithelial cell,CL:0000066,skos:exactMatch
vccf,oralcavity-codex-czi_L1,UBERON:0000167,VCCF:0000352,mesenchymal cell,mesenchymal cell,CL:0008019,skos:exactMatch
vccf,oralcavity-codex-czi_L1,UBERON:0000167,VCCF:0000353,immune cell,leukocyte,CL:0000738,skos:exactMatch
vccf,oralcavity-codex-czi_L1,UBERON:0000167,VCCF:0000354,unknown cell,cell:unknown,CL:0000000,skos:narrowMatch
vccf,oralcavity-codex-czi_L1,UBERON:0000167,VCCF:0000355,neural cell,neural cell,CL:0002319,skos:exactMatch
vccf,oralcavity-codex-czi_L1,UBERON:0000167,VCCF:0000356,endothelial cell,endothelial cell,CL:0000115,skos:exactMatch
vccf,oralcavity-codex-czi_L2,UBERON:0000167,VCCF:0000357,gland epithelium cell,glandular secretory epithelial cell,CL:0000150,skos:exactMatch
vccf,oralcavity-codex-czi_L2,UBERON:0000167,VCCF:0000358,adipocyte,adipocyte,CL:0000136,skos:exactMatch
vccf,oralcavity-codex-czi_L2,UBERON:0000167,VCCF:0000359,b cell,B cell,CL:0000236,skos:exactMatch
vccf,oralcavity-codex-czi_L2,UBERON:0000167,VCCF:0000360,keratinocyte,keratinocyte,CL:0000312,skos:exactMatch
vccf,oralcavity-codex-czi_L2,UBERON:0000167,VCCF:0000361,t cell,T cell,CL:0000084,skos:exactMatch
vccf,oralcavity-codex-czi_L2,UBERON:0000167,VCCF:0000362,unknown cell,cell:unknown,CL:0000000,skos:narrowMatch
vccf,oralcavity-codex-czi_L2,UBERON:0000167,VCCF:0000363,dendritic cell,dendritic cell,CL:0000451,skos:exactMatch
vccf,oralcavity-codex-czi_L2,UBERON:0000167,VCCF:0000364,gland epithelium cell,epithelial cell:gland,CL:0000066,skos:narrowMatch
vccf,oralcavity-codex-czi_L2,UBERON:0000167,VCCF:0000365,epithelial cell,epithelial cell,CL:0000066,skos:exactMatch
vccf,oralcavity-codex-czi_L2,UBERON:0000167,VCCF:0000366,fibroblast,fibroblast,CL:0000057,skos:exactMatch
vccf,oralcavity-codex-czi_L2,UBERON:0000167,VCCF:0000367,neuroglial cell/neuron,neural cell:neuroglial/neuron,CL:0002319,skos:narrowMatch
vccf,oralcavity-codex-czi_L2,UBERON:0000167,VCCF:0000368,langerhans cell,Langerhans cell,CL:0000453,skos:exactMatch
vccf,oralcavity-codex-czi_L2,UBERON:0000167,VCCF:0000369,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,skos:exactMatch
vccf,oralcavity-codex-czi_L2,UBERON:0000167,VCCF:0000370,macrophage,macrophage,CL:0000235,skos:exactMatch
vccf,oralcavity-codex-czi_L2,UBERON:0000167,VCCF:0000371,mast cell,mast cell,CL:0000097,skos:exactMatch
vccf,oralcavity-codex-czi_L2,UBERON:0000167,VCCF:0000372,perivascular cell,perivascular cell,CL:4033054,skos:exactMatch
vccf,oralcavity-codex-czi_L2,UBERON:0000167,VCCF:0000373,myoepithelial cell,myoepithelial cell,CL:0000185,skos:exactMatch
vccf,oralcavity-codex-czi_L2,UBERON:0000167,VCCF:0000374,neutrophil,neutrophil,CL:0000775,skos:exactMatch
vccf,oralcavity-codex-czi_L2,UBERON:0000167,VCCF:0000375,natural killer cell,natural killer cell,CL:0000623,skos:exactMatch
vccf,oralcavity-codex-czi_L2,UBERON:0000167,VCCF:0000376,muscle cell,muscle cell,CL:0000187,skos:exactMatch
vccf,oralcavity-codex-czi_L2,UBERON:0000167,VCCF:0000377,endothelial cell of vascular tree,endothelial cell of vascular tree,CL:0002139,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000378,acinar cell of salivary gland,acinar cell of salivary gland,CL:0002623,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000379,adipocyte,adipocyte,CL:0000136,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000380,b cell,B cell,CL:0000236,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000381,keratinocyte,keratinocyte,CL:0000312,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000382,t cell:cd4+,"CD4-positive, alpha-beta T cell",CL:0000624,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000383,thymocyte:cd4-intermediate cd8+ double-positive,"CD4-intermediate, CD8-positive double-positive thymocyte",CL:0002430,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000384,t cell:cd8+,"CD8-positive, alpha-beta T cell",CL:0000625,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000385,unknown cell,cell:unknown,CL:0000000,skos:narrowMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000386,dendritic cell,dendritic cell,CL:0000451,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000387,epithelial cell:ductal,duct epithelial cell,CL:0000068,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000388,epithelial cell,epithelial cell,CL:0000066,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000389,fibroblast,fibroblast,CL:0000057,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000390,t cell,T cell,CL:0000084,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000391,glial cell/neuron,neural cell:glial/neuron,CL:0002319,skos:narrowMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000392,t cell:cd4+,"CD4-positive, alpha-beta T cell",CL:0000624,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000393,langerhans cell,Langerhans cell,CL:0000453,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000394,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000395,macrophage,macrophage,CL:0000235,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000396,mast cell,mast cell,CL:0000097,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000397,monocyte,monocyte,CL:0000576,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000398,mural cell,mural cell,CL:0008034,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000399,myofibroblast,myofibroblast cell,CL:0000186,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000400,myoepithelial cell,myoepithelial cell,CL:0000185,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000401,neutrophil,neutrophil,CL:0000775,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000402,natural killer cell,natural killer cell,CL:0000623,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000403,plasma cell,plasma cell,CL:0000786,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000404,t cell:regulatory,regulatory T cell,CL:0000815,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000405,muscle cell:skeletal,cell of skeletal muscle,CL:0000188,skos:exactMatch
vccf,oralcavity-codex-czi_L3,UBERON:0000167,VCCF:0000406,endothelial cell of vascular tree,endothelial cell of vascular tree,CL:0002139,skos:exactMatch
vccf,pancreas-geomx-ufl_L1,UBERON:0001264,VCCF:0000407,epithelial cell,epithelial cell,CL:0000066,skos:exactMatch
vccf,pancreas-geomx-ufl_L1,UBERON:0001264,VCCF:0000408,unknown cell,cell:unknown,CL:0000000,skos:narrowMatch
vccf,pancreas-geomx-ufl_L2,UBERON:0001264,VCCF:0000409,beta cell,type B pancreatic cell,CL:0000169,skos:exactMatch
vccf,pancreas-geomx-ufl_L2,UBERON:0001264,VCCF:0000410,gland epithelium cell,epithelial cell:gland,CL:0000066,skos:narrowMatch
vccf,pancreas-geomx-ufl_L2,UBERON:0001264,VCCF:0000411,unknown cell,cell:unknown,CL:0000000,skos:narrowMatch
vccf,pancreas-geomx-ufl_L3,UBERON:0001264,VCCF:0000412,beta cell:pancreatic,type B pancreatic cell,CL:0000169,skos:exactMatch
vccf,pancreas-geomx-ufl_L3,UBERON:0001264,VCCF:0000413,epithelial cell:ductal,duct epithelial cell,CL:0000068,skos:exactMatch
vccf,pancreas-geomx-ufl_L3,UBERON:0001264,VCCF:0000414,unknown cell,cell:unknown,CL:0000000,skos:narrowMatch
vccf,skin-celldive-ge_L1,UBERON:0002097,VCCF:0000415,immune cell,leukocyte,CL:0000738,skos:exactMatch
vccf,skin-celldive-ge_L1,UBERON:0002097,VCCF:0000416,epithelial cell,epithelial cell,CL:0000066,skos:exactMatch
vccf,skin-celldive-ge_L2,UBERON:0002097,VCCF:0000417,macrophage,macrophage,CL:0000235,skos:exactMatch
vccf,skin-celldive-ge_L2,UBERON:0002097,VCCF:0000418,t cell,T cell,CL:0000084,skos:exactMatch
vccf,skin-celldive-ge_L2,UBERON:0002097,VCCF:0000419,keratinocyte,keratinocyte,CL:0000312,skos:exactMatch
vccf,skin-celldive-ge_L3,UBERON:0002097,VCCF:0000420,macrophage,macrophage,CL:0000235,skos:exactMatch
vccf,skin-celldive-ge_L3,UBERON:0002097,VCCF:0000421,t cell:cd8+,"CD8-positive, alpha-beta T cell",CL:0000625,skos:exactMatch
vccf,skin-celldive-ge_L3,UBERON:0002097,VCCF:0000422,keratinocyte:ddb2+,keratinocyte:ddb2-positive,CL:0000312,skos:narrowMatch
vccf,skin-celldive-ge_L3,UBERON:0002097,VCCF:0000423,t cell:cd4+,"CD4-positive, alpha-beta T cell",CL:0000624,skos:exactMatch
vccf,skin-celldive-ge_L3,UBERON:0002097,VCCF:0000424,keratinocyte:ki67+ proliferating,keratinocyte:ki67-positive proliferating,CL:0000312,skos:narrowMatch
vccf,skin-celldive-ge_L3,UBERON:0002097,VCCF:0000425,keratinocyte:p53+,keratinocyte:p53-positive,CL:0000312,skos:narrowMatch
vccf,skin-celldive-ge_L3,UBERON:0002097,VCCF:0000426,t cell:regulatory,regulatory T cell,CL:0000815,skos:exactMatch
vccf,skin-confocal-sorgerlab_L1,UBERON:0002097,VCCF:0000427,immune cell,leukocyte,CL:0000738,skos:exactMatch
