,organ,as,as_label,sex,tool,modality,cell_id,cell_label,cell_count,cell_percentage,dataset_count,level_1_cell_id,level_1_cell_label
2441,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_angiogenic-pericyte,angiogenic pericyte,0.72,0.0006427148274310699,3,Unknown Cell,Unknown Cell
2442,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_naive-b,Naive B,0.72,0.0006427148274310699,3,Unknown Cell,Unknown Cell
2443,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lec5-cldn11-,LEC5 (CLDN11+),0.576,0.000514171861944856,3,Unknown Cell,Unknown Cell
2444,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_clc-mast-cell,CLC+ Mast cell,0.576,0.000514171861944856,3,Unknown Cell,Unknown Cell
2445,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_distal-progenitor,Distal progenitor,0.504,0.000449900379201749,3,Unknown Cell,Unknown Cell
2446,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_activated-cd4-t,Activated CD4 T,0.504,0.000449900379201749,3,Unknown Cell,Unknown Cell
2447,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_germ,Germ,0.432,0.000385628896458642,3,Unknown Cell,Unknown Cell
2448,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_pdc,pDC,0.432,0.000385628896458642,3,Unknown Cell,Unknown Cell
2449,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_neuroblast,Neuroblast,0.432,0.000385628896458642,3,Unknown Cell,Unknown Cell
2450,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lz-gc-cell,LZ GC cell,0.432,0.000385628896458642,3,Unknown Cell,Unknown Cell
2451,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_iga-plasma-cell,IgA plasma cell,0.4319999999999999,0.0003856288964586419,3,Unknown Cell,Unknown Cell
2452,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-b2-emn-,Branch B2 (eMN),0.4319999999999999,0.0003856288964586419,3,Unknown Cell,Unknown Cell
2453,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_icc,ICC,0.4319999999999999,0.0003856288964586419,3,Unknown Cell,Unknown Cell
2454,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_fcrl4-memory-b,FCRL4+ Memory B,0.4319999999999999,0.0003856288964586419,3,Unknown Cell,Unknown Cell
2455,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-2-ch25h-,Stromal 2 (CH25H+),0.36,0.000321357413715535,3,Unknown Cell,Unknown Cell
2456,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mln-stroma-fmo2-,mLN Stroma (FMO2+),0.36,0.000321357413715535,3,Unknown Cell,Unknown Cell
2457,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_trgv5-7-gdt,TRGV5/7 gdT,0.288,0.000257085930972428,3,Unknown Cell,Unknown Cell
2458,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-neuroblast,cycling neuroblast,0.288,0.000257085930972428,3,Unknown Cell,Unknown Cell
2459,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesothelium,Mesothelium,0.288,0.000257085930972428,3,Unknown Cell,Unknown Cell
2460,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_venous-capillary,venous capillary,0.288,0.000257085930972428,3,Unknown Cell,Unknown Cell
2461,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-4-mmp1-,Stromal 4 (MMP1+),0.288,0.000257085930972428,3,Unknown Cell,Unknown Cell
2462,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_n-cells-nts-,N cells (NTS+),0.216,0.000192814448229321,3,Unknown Cell,Unknown Cell
2463,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mpo-mono-neutrophil,MPO+ mono-neutrophil,0.216,0.000192814448229321,3,Unknown Cell,Unknown Cell
2464,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_ilc2,ILC2,0.216,0.000192814448229321,3,Unknown Cell,Unknown Cell
2465,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-encc-glia,cycling ENCC/glia,0.216,0.000192814448229321,3,Unknown Cell,Unknown Cell
2466,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_megakaryocyte,Megakaryocyte,0.144,0.000128542965486214,3,Unknown Cell,Unknown Cell
2467,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cx3cr1-cd8-tmem,CX3CR1+ CD8 Tmem,0.144,0.000128542965486214,3,Unknown Cell,Unknown Cell
2468,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_encc-glia-progenitor,ENCC/glia Progenitor,0.072,6.4271482743107e-05,3,Unknown Cell,Unknown Cell
2469,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_colonocyte,Colonocyte,0.072,6.4271482743107e-05,3,Unknown Cell,Unknown Cell
2470,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_gdt,gdT,0.072,6.4271482743107e-05,3,Unknown Cell,Unknown Cell
2471,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mesothelium-prg4-,Mesothelium (PRG4+),0.072,6.4271482743107e-05,3,Unknown Cell,Unknown Cell
2472,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_differentiating-glia,Differentiating glia,0.072,6.4271482743107e-05,3,Unknown Cell,Unknown Cell
2473,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_-cells-ins-,β cells (INS+),0.072,6.4271482743107e-05,3,Unknown Cell,Unknown Cell
2474,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_lec2-madcam1-,LEC2 (MADCAM1+),0.072,6.4271482743107e-05,3,Unknown Cell,Unknown Cell
2475,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_gc-b-cell,GC B cell,0.072,6.4271482743107e-05,3,Unknown Cell,Unknown Cell
2476,small intestine,http://purl.org/sig/ont/fma/fma14929,horizontal part of duodenum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-stromal,cycling stromal,0.072,6.4271482743107e-05,3,Unknown Cell,Unknown Cell
1836,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,Smooth muscle,52.368,0.1724424072391038,2,Unknown Cell,Unknown Cell
1837,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_stroma,Stroma,39.462,0.129944284190145,2,Unknown Cell,Unknown Cell
1838,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_enterocyte,Enterocyte,37.374,0.1230687161654878,2,Unknown Cell,Unknown Cell
1839,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_endothelial,Endothelial,24.108,0.07938515035365708,2,Unknown Cell,Unknown Cell
1840,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,M2 Macrophage,20.424,0.06725411941360096,2,Unknown Cell,Unknown Cell
1841,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_cd8-t,CD8+ T,19.422,0.06395463705694075,2,Unknown Cell,Unknown Cell
1842,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_ta,TA,17.658,0.05814596751886829,2,Unknown Cell,Unknown Cell
1843,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_goblet,Goblet,16.818,0.05537993440550043,2,Unknown Cell,Unknown Cell
1844,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_lymphatic,Lymphatic,15.42,0.0507764650096811,2,Unknown Cell,Unknown Cell
1845,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_cycling-ta,Cycling TA,12.294,0.04048287035207649,2,Unknown Cell,Unknown Cell
1846,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_cd4-t-cell,CD4+ T cell,11.634,0.03830955862014462,2,Unknown Cell,Unknown Cell
1847,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_nerve,Nerve,10.584,0.03485201722843481,2,Unknown Cell,Unknown Cell
1848,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_plasma,Plasma,8.268,0.02722566878729205,2,Unknown Cell,Unknown Cell
1849,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_icc,ICC,4.752,0.0156478444699095,2,Unknown Cell,Unknown Cell
1850,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_paneth,Paneth,3.81,0.01254593590706128,2,Unknown Cell,Unknown Cell
1851,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_dc,DC,2.67,0.008792033824633498,2,Unknown Cell,Unknown Cell
1852,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_neuroendocrine,Neuroendocrine,1.95,0.006421148298889634,2,Unknown Cell,Unknown Cell
1853,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_neutrophil,Neutrophil,1.068,0.0035168135298534,2,Unknown Cell,Unknown Cell
1854,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_cd66-enterocyte,CD66+ Enterocyte,1.044,0.003437784012328604,2,Unknown Cell,Unknown Cell
1855,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_b,B,0.978,0.003220452839135416,2,Unknown Cell,Unknown Cell
1856,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_cd7-immune,CD7+ Immune,0.456,0.001501560832971114,2,Unknown Cell,Unknown Cell
1857,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_nk,NK,0.384,0.001264472280396728,2,Unknown Cell,Unknown Cell
1858,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_muc1-enterocyte,MUC1+ Enterocyte,0.366,0.001205200142253131,2,Unknown Cell,Unknown Cell
1859,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_m1-macrophage,M1 Macrophage,0.36,0.001185442762871932,2,Unknown Cell,Unknown Cell
1860,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,sc_proteomics,sc_proteomics,https://purl.org/ccf/ASCTB-TEMP_cd57-enterocyte,CD57+ Enterocyte,0.012,3.951475876239775e-05,2,Unknown Cell,Unknown Cell
1690,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_enterocyte,Enterocyte,37.63800000000001,0.4130506354118652,3,Unknown Cell,Unknown Cell
1691,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_goblet-cell,Goblet cell,6.582,0.07223283071047601,3,Unknown Cell,Unknown Cell
1692,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_paneth,Paneth,5.148000000000001,0.05649568710080986,3,Unknown Cell,Unknown Cell
1693,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_microfold-cell,Microfold cell,3.216,0.03529334299071572,3,Unknown Cell,Unknown Cell
1694,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_eecs,EECs,2.316,0.02541647461644826,3,Unknown Cell,Unknown Cell
1695,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_smc-plpp2-,SMC (PLPP2+),2.034,0.02232172252584445,3,Unknown Cell,Unknown Cell
1696,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_proximal-progenitor,Proximal progenitor,2.022,0.02219003094752089,3,Unknown Cell,Unknown Cell
1697,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_trgv2-gdt,TRGV2 gdT,1.812,0.01988542832685848,3,Unknown Cell,Unknown Cell
1698,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_tfh,Tfh,1.758,0.01929281622440244,3,Unknown Cell,Unknown Cell
1699,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stem-cells,Stem cells,1.734,0.0190294330677553,3,Unknown Cell,Unknown Cell
1700,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_adult-glia,Adult Glia,1.398,0.01534206887469545,3,Unknown Cell,Unknown Cell
1701,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_memory-b,Memory B,1.278,0.01402515309145979,3,Unknown Cell,Unknown Cell
1702,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_activated-t,Activated T,0.894,0.009811022585105677,3,Unknown Cell,Unknown Cell
1703,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_myofibroblast,myofibroblast,0.888,0.009745176795943892,3,Unknown Cell,Unknown Cell
1704,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-1-ccl11-,Stromal 1 (CCL11+),0.8400000000000001,0.009218410482649628,3,Unknown Cell,Unknown Cell
1705,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_l-cells-pyy-,L cells (PYY+),0.798,0.008757489958517146,3,Unknown Cell,Unknown Cell
1706,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-b-cell,Cycling B cell,0.792,0.008691644169355363,3,Unknown Cell,Unknown Cell
1707,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_mature-venous-ec,Mature venous EC,0.756,0.008296569434384666,3,Unknown Cell,Unknown Cell
1708,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_contractile-pericyte-pln-,Contractile pericyte (PLN+),0.738,0.008099032066899315,3,Unknown Cell,Unknown Cell
1709,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_cycling-plasma-cell,Cycling plasma cell,0.702,0.007703957331928617,3,Unknown Cell,Unknown Cell
1710,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-a4-in-,Branch A4 (IN),0.672,0.007374728386119703,3,Unknown Cell,Unknown Cell
1711,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_transitional-stromal-3-c3-,Transitional Stromal 3 (C3+),0.672,0.007374728386119703,3,Unknown Cell,Unknown Cell
1712,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_nk-cell,NK cell,0.654,0.007177191018634353,3,Unknown Cell,Unknown Cell
1713,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_branch-b1-emn-,Branch B1 (eMN),0.636,0.006979653651149003,3,Unknown Cell,Unknown Cell
1714,small intestine,http://purl.obolibrary.org/obo/UBERON_0002116,ileum,Female,celltypist,sc_transcriptomics,https://purl.org/ccf/ASCTB-TEMP_stromal-3-kcnn3-,Stromal 3 (KCNN3+),0.6000000000000001,0.006584578916178307,3,Unknown Cell,Unknown Cell
