"organ","as","as_label","sex","tool","modality","cell_id","cell_label","cell_count","cell_percentage"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000814","Natural Killer T","21.328","3.928171E-5"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000814","Natural Killer T","21.328","3.928171E-5"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000875","Non-classical monocyte","20.812","3.833134E-5"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000875","Non-classical monocyte","20.812","3.833134E-5"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000786","Plasma","20.666","3.806244E-5"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000786","Plasma","20.666","3.806244E-5"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0002573","Schwann / Neural","19.062","3.510821E-5"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0002573","Schwann / Neural","19.062","3.510821E-5"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000775","Neutrophil","6","1.105074E-5"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000775","Neutrophil","6","1.105074E-5"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030020","Connecting Tubule Intercalated Type A","6","1.105074E-5"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030020","Connecting Tubule Intercalated Type A","6","1.105074E-5"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000113","Cycling Mononuclear Phagocyte","4","7.367162E-6"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000113","Cycling Mononuclear Phagocyte","4","7.367162E-6"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001108","Medullary Thick Ascending Limb","11535.11","0.323041"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001108","Medullary Thick Ascending Limb","11535.11","0.323041"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001109","Cortical Thick Ascending Limb","7806.41","0.2186187"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001109","Cortical Thick Ascending Limb","7806.41","0.2186187"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000716","Outer Medullary Collecting Duct Principal","2949.382","0.08259751"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000716","Outer Medullary Collecting Duct Principal","2949.382","0.08259751"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030012","Descending Thin Limb Type 1","2028.609","0.05681124"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030012","Descending Thin Limb Type 1","2028.609","0.05681124"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ","1608.213","0.04503804"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ","1608.213","0.04503804"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030013","Descending Thin Limb Type 2","1464.776","0.04102108"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030013","Descending Thin Limb Type 2","1464.776","0.04102108"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030022","Medullary Fibroblast","1278.374","0.03580089"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030022","Medullary Fibroblast","1278.374","0.03580089"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001131","Ascending Vasa Recta Endothelial","1109.819","0.03108051"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001131","Ascending Vasa Recta Endothelial","1109.819","0.03108051"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030018","Connecting Tubule Principal","920.773","0.02578627"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030018","Connecting Tubule Principal","920.773","0.02578627"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000718","Inner Medullary Collecting Duct","777.336","0.02176931"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000718","Inner Medullary Collecting Duct","777.336","0.02176931"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001318","Vascular Smooth Muscle / Pericyte","714.541","0.02001074"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001318","Vascular Smooth Muscle / Pericyte","714.541","0.02001074"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000768","Connecting Tubule","642.492","0.017993"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000768","Connecting Tubule","642.492","0.017993"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000717","Outer Medullary Collecting Duct Intercalated Type A","431.633","0.01208789"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000717","Outer Medullary Collecting Duct Intercalated Type A","431.633","0.01208789"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial","Peritubular Capilary Endothelial ","376.109","0.01053294"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial","Peritubular Capilary Endothelial ","376.109","0.01053294"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030014","Descending Thin Limb Type 3","334.466","0.009366728"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030014","Descending Thin Limb Type 3","334.466","0.009366728"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030011","Proximal Tubule Epithelial Segment 3","333.805","0.009348216"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030011","Proximal Tubule Epithelial Segment 3","333.805","0.009348216"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000715","Cortical Collecting Duct Intercalated Type A","325.212","0.009107569"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000715","Cortical Collecting Duct Intercalated Type A","325.212","0.009107569"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001107","Ascending Thin Limb","315.958","0.008848411"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001107","Ascending Thin Limb","315.958","0.008848411"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000692","Fibroblast","235.316","0.00659003"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000692","Fibroblast","235.316","0.00659003"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000850","Macula Densa","162.606","0.004553785"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000850","Macula Densa","162.606","0.004553785"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000890","M2 Macrophage","123.607","0.003461617"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000890","M2 Macrophage","123.607","0.003461617"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000714","Cortical Collecting Duct Principal","51.558","0.001443883"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000714","Cortical Collecting Duct Principal","51.558","0.001443883"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0002138","Lymphatic Endothelial","38.999","0.001092168"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0002138","Lymphatic Endothelial","38.999","0.001092168"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030016","Distal Convoluted Tubule Type 1","31.067","8.70032E-4"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030016","Distal Convoluted Tubule Type 1","31.067","8.70032E-4"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000653","Podocyte","19.83","5.553396E-4"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000653","Podocyte","19.83","5.553396E-4"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000412","Afferent / Efferent Arteriole Endothelial","17.847","4.998056E-4"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000412","Afferent / Efferent Arteriole Endothelial","17.847","4.998056E-4"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001005","Glomerular Capillary Endothelial","12.559","3.517151E-4"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001005","Glomerular Capillary Endothelial","12.559","3.517151E-4"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000084","T","10.576","2.961811E-4"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000452","Parietal Epithelial","10.576","2.961811E-4"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000084","T","10.576","2.961811E-4"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000452","Parietal Epithelial","10.576","2.961811E-4"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0011031","Monocyte-derived","9.254","2.591585E-4"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0011031","Monocyte-derived","9.254","2.591585E-4"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000650","Mesangial","7.932","2.221358E-4"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000650","Mesangial","7.932","2.221358E-4"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000814","Natural Killer T","6.61","1.851132E-4"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0002573","Schwann / Neural","6.61","1.851132E-4"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000814","Natural Killer T","6.61","1.851132E-4"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0002573","Schwann / Neural","6.61","1.851132E-4"
